,loc,total_count,lat,lng,type
2553,MT ARARAT DR,4054.0,32.8101,-117.1902365,start_only
2554,PHEASANT DR,4048.0,33.070908,-116.573486,start_only
2555,KINGSLEY  ST,4045.0,32.748737,-117.220467,end_only
2556,MARLBOROUGH  AV,4036.0,32.7550977,-117.1061425,end_only
2557,PASEO OCASO  ,4015.0,32.8572165,-117.2545894,both
2558,30th  ST,4015.0,32.7483242,-117.1300991,start_only
2559,PRESIDIO DR,3985.0,32.7588031,-117.1960917,end_only
2560,GIBSON ST,3950.0,32.7483386,-117.1449733,start_only
2561,COLLIER  AV,3948.0,32.7650574,-117.0866472,end_only
2562,MIDVALE DR,3904.0,32.808982,-117.0068068,start_only
2563,SAMPSON  ST,3902.0,32.6948583,-117.1423775,end_only
2564,KNAUL CT,3902.0,32.9641156,-117.1348362,start_only
2565,INDIA  ST,3902.0,32.741543,-117.17971,start_only
2566,CASITA  WY,3899.0,32.753578,-117.052147,end_only
2567,CAMINITO MALLORCA  DR,3898.0,32.8030752,-117.0492912,start_only
2568,VILLA LA JOLLA  DR,3898.0,32.8661733,-117.2335014,end_only
2569,PARKDALE  PL,3897.0,32.9117678,-117.1553761,start_only
2570,BUDD ST,3888.0,32.8047888,-117.1574317,end_only
2571,BRIARWOOD  RD,3885.0,32.6838243,-117.033105,start_only
2572,KESTON  CT,3882.0,32.8072091,-117.1690918,start_only
2573,BEAGLE  PL,3882.0,32.8083402,-117.1676565,end_only
2574,W MISSION BAY  DR,3870.0,32.7648626,-117.2357339,both
2575,PARK AV,3860.0,32.8395732,-116.970139,end_only
2576,ORCHARD ST,3860.0,32.7345728,-117.2457676,end_only
2577,35  ST,3845.0,32.7500396,-117.1180499,end_only
2578,GAINES  ST,3816.0,32.7662133,-117.1902193,end_only
2579,CAPRI  DR,3809.0,32.782085,-117.065483,end_only
2580,W OCEAN AIR  DR,3790.0,32.9123949,-117.2254666,start_only
2581,VIA ALICANTE  DR,3767.0,32.8621953,-117.2360831,start_only
2582,CALLE ORO DR,3742.0,32.856953,-117.249023,start_only
2583,MARKET CREEK PLAZA DR,3718.0,32.7376742,-117.0839872,end_only
2584,ENCINITAS  AV,3714.0,32.7093171,-117.0245663,end_only
2585,LA CRESTA  DR,3708.0,32.7378166,-117.2353428,start_only
2586,N/O NATIONAL AV,3705.0,32.6961411,-117.1039724,end_only
2587,LADDIE LN,3689.0,32.8037026,-117.1363909,end_only
2588,MOULTRIE AV,3686.0,32.804284,-117.2091263,start_only
2589,GRAPE FERN CT,3686.0,32.932434,-117.090714,end_only
2590,TRENTON AV,3686.0,32.8059542,-117.2080394,end_only
2591,WALKING FERN CV,3686.0,32.929501,-117.08725,start_only
2592,DAHLIA  ST,3656.0,32.7369193,-117.103628,start_only
2593,COLUMBINE  ST,3656.0,32.7360411,-117.1020833,end_only
2594,GARSTON ST,3654.0,32.78373,-117.166107,end_only
2595,TAIT ST,3654.0,32.7812673,-117.1682733,start_only
2596,RUFFNER  ST,3645.0,32.830811,-117.158867,start_only
2597,COVINGTON  RD,3613.0,32.733139,-117.1185694,end_only
2598,ALTA LA JOLLA  DR,3570.0,32.8221434,-117.2452509,end_only
2599,TOPAZ LAKE AV,3568.0,32.804566,-117.0418303,end_only
2600,COWLES MTN PL,3568.0,32.904092,-117.132238,start_only
2601,BENFIELD CT,3565.0,32.701508,-117.098732,end_only
2602,BAYVIEW HTS  WY,3563.0,32.7241105,-117.0766564,end_only
2603,BAYVIEW HTS  PL,3563.0,32.724491,-117.07872,start_only
2604,WALL ST ,3552.0,32.846931,-117.273264,end_only
2605,ABER ST,3549.0,32.829296,-117.222969,end_only
2606,AVONETTE CT,3549.0,32.9322329,-117.0727179,end_only
2607,BLUE DIAMOND CT,3549.0,32.9300584,-117.0716563,start_only
2608,LA JOLLA HERMOSA AV,3522.0,32.808975,-117.262657,start_only
2609,ANGOULEME CT,3510.0,32.9434893,-117.20072,end_only
2610,WESTWAY  DR,3505.0,32.85957,-117.250099,end_only
2611,CALLE CIELO  ,3505.0,32.853951,-117.249413,start_only
2612,MONUMENT RD,3465.0,32.5447391,-117.072295,end_only
2613,REDBIRD DR,3460.0,32.782867,-117.156326,start_only
2614,BERNARDO HTS (N) PY,3458.0,33.0127683,-117.0759022,start_only
2615,BERNARDO HTS (S) PY,3458.0,33.0127683,-117.0759022,end_only
2616,BARNEY ST,3455.0,32.684494,-117.038322,end_only
2617,DELOS ST,3455.0,32.683861,-117.040833,start_only
2618,SAWTOOTH WY,3441.0,32.963753,-117.124527,end_only
2619,CALLE ROSA WY,3441.0,32.951637,-117.114548,start_only
2620,BANDY CANYON RD,3436.0,33.0736074,-116.9779154,end_only
2621,SANTIAGO RD,3412.0,33.3747663,-117.0766926,start_only
2622,RDG MANOR AV,3390.0,32.794525,-117.058327,start_only
2623,KENWOOD  ST,3389.0,32.711255,-117.068611,start_only
2624,VIRGINIA WY,3387.0,32.8420535,-117.2726435,end_only
2625,ELVADO   WY,3383.0,32.705914,-117.048286,start_only
2626,MADERA ST,3378.0,32.7145265,-117.0545929,end_only
2627,65TH  ST,3334.0,32.7119471,-117.0580891,end_only
2628,CEDAR ST ST,3321.0,32.7219733,-117.1603253,start_only
2629,FORWARD ST E.,3300.0,32.813986,-117.2685908,end_only
2630,PARIS WY,3285.0,32.678745,-117.0447788,end_only
2631,CAMINO MAQUILADORA  RD,3278.0,32.56687,-116.9902541,end_only
2632,HAWTHORN AV,3233.0,32.7272059,-117.161171,start_only
2633,CAMINO DE LA ROSA ,3211.0,32.9891616,-117.1639085,end_only
2634,COLESHILL DR,3208.0,32.810177,-117.017181,end_only
2635,HORTENSIA ST,3205.0,32.7482717,-117.1917668,end_only
2636,29  ST,3188.0,32.568142,-117.072037,end_only
2637,VIOLET  ST,3185.0,32.750237,-117.044884,start_only
2638,FROUDE  ST,3175.0,32.7416897,-117.2449361,end_only
2639,GUIZOT  ST,3175.0,32.7428106,-117.2413127,start_only
2640,REYNARD WY,3162.0,32.7426956,-117.1708067,start_only
2641,OLNEY ST,3153.0,32.8021288,-117.2298464,end_only
2642,OVERLAND  AV,3152.0,32.8261337,-117.1315822,start_only
2643,BARKLA ST,3145.0,32.8427547,-117.2310475,start_only
2644,UDALL  ST,3123.0,32.7399149,-117.2301392,start_only
2645,GRAYFOX  DR,3074.0,32.907482,-117.099037,end_only
2646, EUCLID AV,3047.0,32.7096389,-117.086031,end_only
2647,ALLEN RD,3040.0,32.844807,-117.269913,end_only
2648,SIERRA VISTA ,3040.0,32.847607,-117.261017,start_only
2649,ROANOKE  ST,3031.0,32.674572,-117.056831,end_only
2650,CUMBERLAND   ST,3031.0,32.807356,-117.2621633,start_only
2651,SPRING OAK WY,2977.0,32.685352,-117.03299,both
2652,OLD MEMORY LN,2974.0,32.718914,-117.07093,end_only
2653,DORMOUSE RD,2970.0,32.944867,-117.1577258,end_only
2654,ARUCAUNA WY,2970.0,32.940216,-117.161087,start_only
2655,PARAMOUNT DR,2960.0,32.8248065,-117.135128,end_only
2656,BERNARDO OAKS CT,2934.0,33.027863,-117.068916,start_only
2657,FRANCISCO DR,2934.0,33.02739,-117.067413,end_only
2658,CALLE SERENA ,2915.0,32.679672,-117.059303,start_only
2659,CALLE TORTUOSA ,2915.0,32.679855,-117.055054,end_only
2660,MULVANEY DR,2900.0,32.809265,-117.009819,start_only
2661,HIGHWOOD DR,2900.0,32.8123723,-117.0069306,end_only
2662,MT FRISSELL DR,2897.0,32.8228919,-117.1893689,end_only
2663,CAMINITO CARLOTTA ,2895.0,32.8042524,-117.0493941,end_only
2664,CAMINITO GRECO ,2895.0,32.8030752,-117.0492912,start_only
2665,VISTA GRANDE RD,2880.0,32.7839873,-116.9061751,end_only
2666,DARWIN  ST,2862.0,32.576733,-117.047737,end_only
2667,RAINSWEPT  WY,2862.0,32.8160732,-117.0125888,end_only
2668,RITVA  PL,2841.0,32.6811286,-117.045469,start_only
2669,NEPTUNE PL,2833.0,32.8314983,-117.2808799,start_only
2670,MONTE VISTA AV,2833.0,32.8355628,-117.2795613,end_only
2671,CARDIN ST,2814.0,32.715221,-117.025192,start_only
2672,KESTREL ST,2799.0,32.947126,-117.123367,start_only
2673,BIRKDALE AV,2782.0,32.8149165,-117.1676283,start_only
2674,POTOMAC  ST,2765.0,32.680237,-117.055931,end_only
2675,LIMERICK AVE DR,2746.0,32.8344783,-117.178741,end_only
2676,CAROUSEL LN,2743.0,32.939671,-117.244614,end_only
2677,MURRAY PK DR,2704.0,32.792332,-117.048019,start_only
2678,MILLBROOK ST,2704.0,32.797691,-117.092003,end_only
2679,COWLES MTN C,2686.0,32.904092,-117.132238,start_only
2680,LAKE BEN WY,2660.0,32.802711,-117.014252,end_only
2681,HOLABIRD ST,2632.0,32.795856,-117.188713,end_only
2682,SPINDRIFT DR,2621.0,32.983768,-117.251953,end_only
2683,FAIRWAY DR,2620.0,32.7807245,-117.1014434,start_only
2684,ROMERO DR,2620.0,32.840275,-117.259987,end_only
2685,TRENTON  AV,2617.0,32.8059542,-117.2080394,end_only
2686,MOULTRIE   AV,2617.0,32.804284,-117.2091263,start_only
2687,FRANKLIN RIDGE RD,2598.0,32.7802576,-117.1414966,end_only
2688,VIA ALTA RD,2598.0,32.7827021,-117.1473663,start_only
2689,NASSAU DR,2592.0,32.744221,-117.052254,end_only
2690,REAGAN CT CT,2576.0,32.9090081,-117.1402577,start_only
2691,LA JOLLA SHORES  DR,2550.0,32.8509595,-117.2542623,end_only
2692,REAGAN  CT,2546.0,32.9090081,-117.1402577,start_only
2693,CAPILLA  RD,2529.0,33.025726,-117.089172,end_only
2694,CARLA WY,2515.0,32.809597,-117.2633803,start_only
2695,KELLAM CT,2481.0,32.9570736,-117.2323347,start_only
2696,QUINCE DR,2478.0,32.7491277,-117.1595212,start_only
2697,WARING  RD,2466.0,32.7978053,-117.0745863,end_only
2698,RIMSTONE LN,2464.0,33.0088745,-117.0872181,end_only
2699,EDENBRIDGE LN,2457.0,32.682575,-117.040916,end_only
2700,GRANITE CREST CT,2449.0,32.9357464,-117.1816755,start_only
2701,GALLOP CREST CT,2449.0,32.9306751,-117.1874835,end_only
2702,LAKE ANDRITA AV,2449.0,32.795383,-117.025284,end_only
2703,PLESS RD,2430.0,32.8762919,-117.1401885,end_only
2704,CAMINITO HIEDRA  AV,2422.0,32.573675,-117.079269,end_only
2705,CYPRESS TERRACE PL,2410.0,32.9269015,-117.0656948,start_only
2706,CANDY ROSE WY,2410.0,32.933559,-117.068481,end_only
2707,GRAYSON DR,2389.0,32.961311,-117.228416,end_only
2708,ROBINHOOD LN,2365.0,32.866077,-117.241783,end_only
2709,CIRCLE DR,2357.0,33.1580218,-117.1398751,start_only
2710,PARADISE VALLEY  RD,2349.0,32.688251,-117.048828,end_only
2711,DAIRY MART  RD,2347.0,32.5561947,-117.0624594,end_only
2712,CAMINO RUIZ ST,2338.0,32.925957,-117.155273,end_only
2713,CASEMENT  ST,2323.0,32.787498,-117.143967,end_only
2714,MURRAY RDG RD,2323.0,32.7874276,-117.1448427,start_only
2715,MT AGUILAR  DR,2303.0,32.8170989,-117.1745612,end_only
2716,BATISTA  ST,2303.0,32.814808,-117.1637405,start_only
2717,ARVERNE ST,2301.0,32.8155687,-117.1702889,start_only
2718,RUE CHANTEMAR  ,2268.0,32.901459,-117.065697,end_only
2719,FAIRBROOK DR,2236.0,32.7707106,-117.080692,start_only
2720,CAMINITO SERENO  ,2234.0,32.922977,-117.064758,start_only
2721,POMERADO  ,2234.0,32.945255,-117.0624228,end_only
2722,QUIVIRA  RD,2221.0,32.7642524,-117.2359287,start_only
2723,KEARNY MESA  RD,2211.0,32.7438833,-117.2118094,end_only
2724,KIRKCALDY DR,2211.0,32.8187609,-117.1594021,start_only
2725,ORCHARD  AVE,2202.0,32.7345728,-117.2457676,start_only
2726,CALLE DE ORO DR,2196.0,32.7258856,-116.8662461,start_only
2727,MANOS DR,2187.0,32.668926,-117.055656,end_only
2728,L J SC S DR,2178.0,32.824017,-117.256317,start_only
2729,POWAY DR,2176.0,32.75524625,-117.1996259,end_only
2730,LUCILLE DR,2149.0,32.767368,-117.091827,end_only
2731,RANCHO  DR,2148.0,32.677135,-117.06472,end_only
2732,WILLS CRK RD,2137.0,32.92746,-117.08757,end_only
2733,CAMINO COSTA PL,2133.0,32.820221,-117.277252,end_only
2734,DOLPHIN PL,2133.0,32.79245,-117.133858,start_only
2735,RIMSTONE  DR,2121.0,32.8684586,-117.2278843,end_only
2736,CAMINITO CARMEL HARBOUR  DR,2099.0,32.9394181,-117.2366774,end_only
2737,CALLE TREPADORA ,2080.0,32.679855,-117.055054,start_only
2738,JOHN ST,2080.0,32.7221187,-117.2328921,end_only
2739,CALLE TRES LOMA ,2080.0,32.674026,-117.054367,end_only
2740,OLYMPIC ST,2071.0,32.7530435,-117.0717886,end_only
2741,YMCA WY,2056.0,32.7048384,-117.0979801,end_only
2742,ISLAND  AV,2053.0,32.710453,-117.1458158,start_only
2743,N MTN VW DR,2051.0,32.6486407,-117.0792597,end_only
2744,PACIFIC BEACH  AV,2049.0,32.788845,-117.237053,end_only
2745,ABBOTSHILL RD,2044.0,32.785351,-117.149712,start_only
2746,ARTESIAN (FG) TL,2035.0,33.020065,-117.15242,start_only
2747,CAMINO SUR TL,2035.0,33.009212,-117.1452309,end_only
2748,KIMSUE WY,2034.0,32.575981,-117.046959,end_only
2749,CUMBERLAND ST,2032.0,32.807356,-117.2621633,start_only
2750,ANGELIQUE ST,2030.0,32.931087,-117.072006,start_only
2751,BRIXTON  PL,2025.0,32.957241,-117.219528,end_only
2752,BLUE LAKE  DR,2016.0,32.792042,-117.029266,start_only
2753,SPRING OAK WAY ,1988.0,32.685352,-117.03299,end_only
2754,COMMONWEALTH AV,1986.0,32.7174202,-117.1627728,end_only
2755,TWAIN  AV,1974.0,32.7850227,-117.1013961,start_only
2756,FORWARD € ST,1964.0,32.813986,-117.2685908,end_only
2757,WAVERLY AV,1961.0,32.819111,-117.26992,end_only
2758,TURTLEBACK LN,1941.0,33.0097368,-117.0833592,end_only
2759,PENDIENTE CT,1931.0,32.815243,-117.083977,start_only
2760,PAVO REAL DR,1931.0,32.813213,-117.080421,end_only
2761,ROMBOUGH PL,1921.0,32.7371175,-117.083997,start_only
2762,VERGARA  ST,1915.0,32.827923,-117.176559,start_only
2763,TRIANA   ST,1915.0,32.8328161,-116.9509509,end_only
2764,IRWIN  AV,1911.0,32.7981544,-117.0787838,end_only
2765,MILLBROOK  ST,1894.0,32.797691,-117.092003,end_only
2766,MONTALVO ST,1893.0,32.7502064,-117.2327032,start_only
2767,MENTONE ST,1893.0,32.7509358,-117.2320779,end_only
2768,TRINITY WY,1870.0,32.785061,-117.079727,start_only
2769,MESA BROOK ST,1854.0,32.691452,-117.047577,end_only
2770,FRONT AV,1845.0,32.7151596,-117.1647097,end_only
2771,FENIMORE WY,1825.0,32.783096,-117.089157,end_only
2772,PLAZA SONADA ,1817.0,33.028034,-117.058182,end_only
2773,HATTON  ST,1810.0,32.8158,-117.165466,end_only
2774,BIDDLE  ST,1810.0,32.8149165,-117.1676283,start_only
2775,MISSION GORGE  RD,1808.0,32.8371239,-117.026799,end_only
2776,OTAY MS RD,1804.0,32.5676881,-116.962358,start_only
2777,CALLE DE LINEA RD,1804.0,32.54819,-116.9909379,end_only
2778,SWEETWATER TRAILS ,1785.0,32.9672,-117.1998214,end_only
2779, CARMEL VALLEY  RD,1785.0,32.9517747,-117.1943397,start_only
2780,RANDOLPH ST,1775.0,32.750375,-117.176822,start_only
2781,PORTOLA PL,1775.0,32.748829,-117.179077,end_only
2782,BERNWOOD PL,1753.0,32.9559513,-117.2365857,start_only
2783,39TH ST,1707.0,32.7571463,-117.1103992,start_only
2784,40TH ST,1707.0,32.7479225,-117.1095216,end_only
2785,BRYNWOOD WY,1707.0,32.7698043,-117.1898983,start_only
2786,PARADISE HILLS RD,1689.0,32.693352,-117.044487,start_only
2787,MONONGAHELA ST,1681.0,32.833767,-117.228218,start_only
2788,63RD  ST,1679.0,32.771397,-117.063217,start_only
2789,DIAZ DR,1670.0,33.015633,-117.060867,start_only
2790,CAMINO MAQUILADORA  ,1652.0,32.56687,-116.9902541,end_only
2791,DANA LANDING  RD,1649.0,32.7649522,-117.2352375,end_only
2792,PAVLOV AV,1644.0,32.851524,-117.195663,start_only
2793,TIMBER RIDGE RD,1617.0,32.954208,-117.217781,end_only
2794,FORMAL CT,1583.0,32.801197,-117.068336,start_only
2795,LINNA PL,1583.0,32.802933,-117.072983,end_only
2796,GUNN ST,1566.0,32.7463219,-117.1310035,start_only
2797,OLD COACH WY,1553.0,33.064683,-117.014467,start_only
2798,MENTONE   ST,1526.0,32.7509358,-117.2320779,end_only
2799,MONTALVO  ST,1526.0,32.7502064,-117.2327032,start_only
2800,BULLOCK DR,1494.0,32.695992,-117.047096,start_only
2801,COLIMA CT,1489.0,32.8107338,-117.2685376,start_only
2802,TREMAINE  WY,1485.0,32.565952,-117.094467,start_only
2803,SUNSET  AV,1485.0,32.774895,-116.986794,end_only
2804,SHIRLEY ANN PL,1470.0,32.7607302,-117.1394804,start_only
2805,GREEN GABLES AV,1465.0,32.7975116,-117.0440245,end_only
2806,BELLE GLADE AV,1465.0,32.7972938,-117.046159,start_only
2807,TORREY PINES  R,1465.0,32.8919572,-117.2402554,start_only
2808,AL BAHR DR,1462.0,32.8440938,-117.2651143,end_only
2809,LUDINGTON PL,1462.0,32.847115,-117.264374,start_only
2810,AVENIDA DE LA PLAYA RD,1451.0,32.8539742,-117.2566037,end_only
2811,QUIVIRA CT,1449.0,32.7596101,-117.2411139,end_only
2812,AUTUMN GOLD WY,1447.0,32.9636339,-117.1829443,start_only
2813,SAGEBRUSH BEND  WY,1447.0,32.9717761,-117.1860699,end_only
2814,PORTILLA  PL,1431.0,32.943203,-117.225967,end_only
2815,INSPIRATION DR DR,1395.0,32.825218,-117.264557,start_only
2816,JUNIPER RD,1377.0,32.7293318,-117.1585968,end_only
2817,AVENUE OF SCIENCE ,1377.0,32.9916368,-117.0810626,end_only
2818,N MTN VW  DR,1354.0,32.6486407,-117.0792597,end_only
2819,BELL CT,1347.0,32.794449,-117.175613,end_only
2820,APPERT CT,1347.0,32.7937583,-117.1745867,start_only
2821,COOLWATER DR,1323.0,32.702152,-117.029358,end_only
2822,BRODIAEA WY,1308.0,32.841019,-117.260147,start_only
2823,ROMERO CT,1308.0,32.841049,-117.261833,end_only
2824,OSTEGO DR,1307.0,32.743088,-117.167953,end_only
2825,ALSACIA  ST,1298.0,32.68371,-117.038569,start_only
2826,GOODE  ST,1298.0,32.688015,-117.030937,end_only
2827,AVENIDA PLAYA RD,1295.0,32.8539742,-117.2566037,end_only
2828,CRYSTAL DR,1247.0,32.807356,-117.2621633,start_only
2829,N MOUNTAIN VIEW DR,1244.0,32.6486407,-117.0792597,end_only
2830,GRAND AVE,1210.0,32.8017518,-117.2223267,end_only
2831,AVENIDA FIESTA RD,1210.0,32.820389,-117.232697,start_only
2832,INSPIRATION DR,1194.0,32.825218,-117.264557,start_only
2833,W WALNUT AV,1190.0,32.742096,-117.174919,end_only
2834,Ludington Pl,1188.0,32.847115,-117.264374,start_only
2835,Al Bahr Dr,1188.0,32.8440938,-117.2651143,end_only
2836,EPSILON ST,1185.0,32.687714,-117.105949,end_only
2837,PILON POINT ,1169.0,32.942608,-117.224579,end_only
2838,DEL MAR TRAILS   RD,1169.0,32.9447431,-117.2248203,start_only
2839,CATHER ST,1166.0,32.860046,-117.194656,end_only
2840,BLUE JAY DR,1153.0,32.786552,-117.15464,end_only
2841,RUE CHEAUMONT  ,1153.0,32.71011,-117.1666194,end_only
2842,CHELSEA AV,1146.0,32.8121504,-117.2692361,end_only
2843,TRENTO PL,1134.0,32.966461,-117.232933,start_only
2844,SCRIPPS CREEK  DR,1121.0,32.933853,-117.08963,end_only
2845,CATARINA LN,1111.0,32.9470399,-117.0904778,start_only
2846,VILLAGE PINE DR,1110.0,32.5682967,-117.0694404,end_only
2847,DEAUVILLE ST,1099.0,32.67347,-117.065399,start_only
2848,HORADO RD,1095.0,33.0116546,-117.0620049,start_only
2849,VISTA GRANDE DR,1095.0,32.745445,-117.054039,end_only
2850,NIVEL CT,1095.0,33.0116942,-117.0645175,end_only
2851,RUE CHEAUMONT DR,1083.0,32.71011,-117.1666194,end_only
2852,W/O 43 ST,1080.0,32.7550658,-117.101892,end_only
2853,GROVE VIEW RD,1080.0,32.685635,-117.03199,end_only
2854,HEATHERTON CT,1065.0,32.9441195,-117.0885586,start_only
2855,30TH ST,1059.0,32.7483242,-117.1300991,end_only
2856,TRENTO  PL,1028.0,32.966461,-117.232933,start_only
2857,CARMEL CENTER  RD,1004.0,32.9478994,-117.2213189,start_only
2858,ULRIC  ST,920.0,32.7707225,-117.162888,end_only
2859,MAX DR,920.0,32.7595506,-117.0955869,start_only
2860,TAFT  AV,900.0,32.815188,-117.2649543,end_only
2861,TYRIAN ST,885.0,32.8292429,-117.2757091,start_only
2862,ECLIPSE RD,880.0,32.946602,-117.153313,end_only
2863,DORMOUSE CT,880.0,32.944828,-117.153107,start_only
2864,SCRIPPS CREEK ,870.0,32.933853,-117.08963,end_only
2865,CARMEL SPRINGS WY,865.0,32.944111,-117.227707,end_only
2866,CARMEL BROOKS WY,865.0,32.9422646,-117.2287025,start_only
2867,ISLETA AV,850.0,32.830647,-117.22097,end_only
2868,BAJA DR,844.0,32.766762,-117.074707,start_only
2869,DOLLY PL,836.0,32.79245,-117.133858,start_only
2870,TRANSITE AV,830.0,32.571011,-117.096237,end_only
2871,ZELLER ST,776.0,32.9273248,-117.1417835,start_only
2872,SUNSHINE PATH ,775.0,32.9647328,-117.1583084,end_only
2873,CONQUISTADOR WY,700.0,33.025959,-117.062683,end_only
2874,SPRING CANYON  RD,674.0,32.9099518,-117.0623129,start_only
2875,LIPMANN ST,660.0,32.8572328,-117.1980311,start_only
2876,WELLER ST,660.0,32.85849,-117.195038,end_only
2877,LANDSCAPE  DR,652.0,32.670864,-117.052612,end_only
2878,REO  DR,652.0,32.664907,-117.0575358,start_only
2879,HARTFIELD  AV,644.0,32.9562855,-117.2302259,start_only
2880,GRAYSON  DR,644.0,32.961311,-117.228416,end_only
2881,HALLER ST,605.0,32.729755,-117.112831,start_only
2882,EL PASO REAL ST,571.0,32.8308969,-117.2593692,end_only
2883,EL CAMINO DEL TEATRO DR,571.0,32.829182,-117.258621,start_only
2884,GRANITE CRK RD,552.0,32.9623885,-117.089223,end_only
2885,GABILAN RD,552.0,32.9603477,-117.0889789,start_only
2886,BOULEVARD PL,523.0,32.7846836,-116.9777083,end_only
2887,SOLEDAD AV,523.0,32.846321,-117.262016,start_only
2888,GRASSY TRAIL DR,510.0,33.001991,-117.085449,end_only
2889,LOFTY TRAIL CT,510.0,32.999313,-117.084213,start_only
2890,SPRUCE RUN  DR,447.0,32.9337952,-117.0890645,start_only
2891,STONEPINE LN,410.0,32.6758,-117.044197,end_only
2892,PINECONE LN,410.0,32.6747572,-117.0446569,start_only
2893,SAN PASQUAL VALLEY RD,406.0,33.0958246,-117.0088108,start_only
2894,ACADEMY RD,406.0,33.232444,-117.313843,end_only
2895,TORREY LN,380.0,32.847912,-117.263603,end_only
2896,LEWISON AV,361.0,32.798923,-117.078346,end_only
2897,TEAL PL,291.0,32.790092,-117.158363,end_only
